 5511002.0000  0.2435 -6.1418 3 3822.2462 99  18003140416 710 0    16 611 0     
 5521508.7219  0.2794 -6.9194 3 2629.3345 75  18003140412 8 5 0    13 5 8 0     
 5529519.4106  2.4415-11.7537 3 5812.0707 43  18003140421 616 0    20 713 0     
 5534733.5547  2.5283-13.0491 3 6986.9437 45  18003140422 913 0    22 814 0     
 5536473.0623  0.6993 -7.3713 3 4428.1139105  18003140417 8 9 0    17 710 0     
 5553798.6476  0.0520 -4.5773 3 1446.1283 57  180031404 9 6 3 0    10 3 8 0     
 5558689.9282  1.3324 -9.4535 3 5070.0309111  18003140418 910 0    1710 7 0     
 5559948.0857  0.5445 -8.5552 3 3639.5381 93  18003140415 8 7 0    16 512 0     
 5563882.0322  0.0575 -2.7270 3 1774.6163 25  18003140412 210 0    12 111 0     
 5566239.4045  0.8322 -8.1159 3 4427.1210105  18003140417 8 9 0    16 9 8 0     
 5566383.4415  0.1057 -5.1731 3 3083.8653 31  18003140415 511 0    15 412 0     
 5567342.1023  0.8980-11.3674 3 4855.1517 37  18003140418 810 0    19 515 0     
 5579341.2253  1.6614 -9.9287 3 5070.0095 37  18003140418 9 9 0    1710 8 0     
 5590764.5322  0.1437 -5.8949 3 3437.2774 33  18003140416 412 0    16 313 0     
 5603362.7873  0.1492 -6.7405 3 2426.1965 25  18003140412 7 5 0    13 410 0     
 5608351.0359  0.0353 -3.6137 3  744.1627 45  180031404 7 4 3 0     8 1 8 0     
 5614606.2871 12.9669-17.2451 3 8678.8969159  18003140426 720 0    25 817 0     
 5627919.1470 18.8264-16.7906 3 7723.8200 39  1800314041917 3 0    1818 0 0     
 5627919.1470 18.8264-16.3135 3 7723.8200117  1800314041917 2 0    1818 1 0     
 5628777.1711  0.0627 -2.2431 3 1774.7511 75  18003140412 310 0    12 211 0     
 5630752.4468  3.4430-14.1840 3 6219.6192 41  180031404201010 0    21 715 0     
 5634893.5884  3.5646-13.0067 3 6747.4636123  1800314042012 9 0    1913 6 0     
 5634943.2700  3.5864-13.4839 3 6747.4633 41  1800314042012 8 0    1913 7 0     
 5635846.1353  5.2848-15.6419 3 6983.5710 45  18003140422 913 0    23 618 0     
 5641751.4956  0.0224  0.1374 3  315.7795 11  180031404 5 3 3 0     4 2 2 0     
 5645247.2157  0.2795 -7.4098 3 4221.0394 35  18003140417 711 0    17 612 0     
 5652467.6385  0.0815 -4.1630 3 2550.8825 29  18003140414 311 0    14 212 0     
 5658229.6063 10.0224-15.9771 3 7911.5472123  1800314042016 5 0    1917 2 0     
 5658229.6068 10.0224-16.4542 3 7911.5472 41  1800314042016 4 0    1917 3 0     
 5671021.1244  0.0361 -3.9011 3  552.9114 33  180031404 5 5 0 0     6 2 5 0     
 5679189.2967  0.0912 -6.3572 3 2248.0646 25  18003140412 6 6 0    13 311 0     
 5680311.1490  1.4359-10.5447 3 5987.8764129  18003140421 615 0    21 516 0     
 5689737.7988  0.2765 -8.1186 3 3439.3069 93  18003140415 7 8 0    16 413 0     
 5697157.5543  2.0579-11.3266 3 5750.8523 39  180031404191010 0    1811 7 0     
 5701818.9712  2.0677-10.8489 3 5750.8482117  1800314041910 9 0    1811 8 0     
 5738863.0523  0.5074 -7.0058 3 4016.1344 33  18003140416 8 8 0    16 7 9 0     
 5745094.8651  0.5777 -7.3161 3 3824.4986 33  18003140416 7 9 0    15 8 8 0     
 5763480.0288  1.3244-10.5543 3 4638.6448105  18003140417 9 8 0    18 613 0     
 5773423.9117  0.3888 -6.3462 3 2358.3018 29  18003140414 212 0    15 115 0     
 5790491.5966  0.3763 -6.4332 3 3629.0961 99  18003140416 611 0    15 7 8 0     
 5791450.9746  0.3912 -5.8675 3 2358.3015 87  18003140414 312 0    15 015 0     
 5792584.2175  7.8363-18.0532 3 9435.3795 53  180031404261016 0    26 917 0     
 5800365.5583  0.0315 -0.1444 3  885.6002 57  180031404 9 1 8 0     8 2 7 0     
 5801990.8204  0.2081 -7.0244 3 4027.5058 35  18003140417 612 0    17 513 0     
 5819877.7738  0.0756 -5.7236 3 1616.4531 19  180031404 9 7 3 0    10 4 6 0     
 5825634.2118  0.0414 -0.5144 3  920.2100 21  18003140410 010 0     9 1 9 0     
 5827413.1291  0.0412 -0.0369 3  920.1684 63  18003140410 110 0     9 0 9 0     
 5832162.1923  0.0863 -3.6687 3 2551.4835 87  18003140414 411 0    14 312 0     
 5832869.2736  0.3495 -7.7633 3 4638.6448111  18003140418 712 0    18 613 0     
 5849789.3716  2.1039-11.4811 3 6465.2277129  18003140421 912 0    21 813 0     
 5858263.6982  0.0458 -4.8322 3 1216.2313 17  180031404 8 6 2 0     9 3 7 0     
 5861845.6956  0.4382 -8.3746 3 3269.5399 29  18003140414 8 6 0    15 511 0     
 5861963.0811  0.1825 -3.9598 3 2433.8005 81  18003140413 5 8 0    12 6 7 0     
 5864998.2983 13.1960-15.8820 3 7533.6995153  18003140425 421 0    26 324 0     
 5868828.4347 13.1482-16.3578 3 7533.6992 51  18003140425 521 0    26 224 0     
 5870102.9470  0.0392 -0.6180 3 1006.1160 57  180031404 9 2 7 0     8 3 6 0     
 5872989.8860  0.3558 -5.7493 3 3629.0961 93  18003140415 8 7 0    15 7 8 0     
 5873130.7749  2.1471 -9.6371 3 4412.3169117  18003140419 316 0    20 219 0     
 5880496.5286  3.9398-14.6020 3 7748.0757 49  18003140424 717 0    24 618 0     
 5883124.3514  2.1582-10.1134 3 4412.3164 39  18003140419 416 0    20 119 0     
 5895567.3619  6.0778-15.7385 3 7802.7037 43  1800314042114 8 0    2015 5 0     
 5895570.7959  6.0778-15.2614 3 7802.7037129  1800314042114 7 0    2015 6 0     
 5897990.6878  2.9587-12.3120 3 6467.4038123  180031404201110 0    1912 7 0     
 5898935.3778  2.9796-12.7890 3 6467.4032 41  1800314042011 9 0    1912 8 0     
 5902908.7690  6.3170-16.7335 3 7459.6776 45  180031404221111 0    23 816 0     
 5904541.1075  0.1137 -5.7959 3 2124.9514 69  18003140411 7 4 0    12 4 9 0     
 5913843.9098  0.0566 -1.9967 3 1340.8849 21  18003140410 3 7 0     9 4 6 0     
 5918500.7523  7.8922-16.4719 3 8100.2854 43  1800314042115 7 0    2016 4 0     
 5918500.9680  7.8919-15.9948 3 8100.2854129  1800314042115 6 0    2016 5 0     
 5920754.6702  0.0312 -0.5990 3  882.8904 19  180031404 9 2 8 0     8 1 7 0     
 5928033.5704  0.0852 -1.5648 3 1327.1100 69  18003140411 110 0    11 011 0     
 5936442.2031  0.0852 -2.0410 3 1327.1176 23  18003140411 210 0    11 111 0     
 5937272.2307  1.4438-11.7802 3 5294.0364117  18003140419 811 0    20 516 0     
 5946447.2198  0.0509 -2.7612 3 1590.6907 17  180031404 8 8 0 0     8 7 1 0     
 5946466.3715  0.0509 -2.2840 3 1590.6901 51  180031404 8 8 1 0     8 7 2 0     
 5948668.1100 14.2476-16.8133 3 8199.2155123  1800314042017 4 0    1918 1 0     
 5948668.1101 14.2476-17.2904 3 8199.2155 41  1800314042017 3 0    1918 2 0     
 5952549.7224  0.2519 -5.5095 3 3266.5143 29  18003140414 8 6 0    14 7 7 0     
 5963226.7752  5.5204-14.3960 3 6465.2277123  180031404201110 0    21 813 0     
 5972380.3222  0.0753 -2.4618 3 1810.5880 57  180031404 9 8 1 0     9 7 2 0     
 5972517.0762  0.0753 -2.9389 3 1810.5833 19  180031404 9 8 2 0     9 7 3 0     
 5973459.9580  4.8350-15.0195 3 7507.5787 43  1800314042113 9 0    2014 6 0     
 5973512.6912  4.8990-14.5423 3 7507.5787129  1800314042113 8 0    2014 7 0     
 5982940.4100  0.0528 -5.1610 3 1525.1360 21  18003140410 5 5 0    11 210 0     
 5985316.0710 14.8456-18.1112 3 9693.0471165  18003140427 819 0    27 720 0     
 5993324.4585  0.0890 -3.2886 3 2054.3687 21  18003140410 8 2 0    10 7 3 0     
 5993469.0461  0.1834 -4.3773 3 2927.9413 81  18003140413 8 5 0    13 7 6 0     
 5994006.5798  0.0890 -2.8114 3 2054.3453 63  18003140410 8 3 0    10 7 4 0     
 5997687.8470  1.7627-10.1164 3 5326.9827123  18003140420 615 0    19 712 0     
 6002779.5992  0.1601 -5.3815 3 3439.3069 99  18003140416 512 0    16 413 0     
 6003586.4928  0.3978 -6.4829 3 4006.0734 99  18003140416 8 9 0    16 710 0     
 6005357.2812  0.3122 -6.2037 3 3624.1815 31  18003140415 8 8 0    15 7 9 0     
 6006625.1107  0.1015 -3.2601 3 2321.9057 69  18003140411 8 3 0    11 7 4 0     
 6008563.4414  0.1349 -4.2623 3 2613.1046 25  18003140412 8 4 0    12 7 5 0     
 6009287.9031  0.1016 -3.7368 3 2321.8131 23  18003140411 8 4 0    11 7 5 0     
 6012334.0019  0.2389 -5.0222 3 3264.3375 87  18003140414 8 7 0    14 7 8 0     
 6016168.5336  0.4885 -7.7648 3 4409.3446 35  18003140417 810 0    17 711 0     
 6017205.9787  0.1347 -3.7837 3 2612.7998 75  18003140412 8 5 0    12 7 6 0     
 6017661.0212  0.1808 -4.8503 3 2927.0752 27  18003140413 8 6 0    13 7 7 0     
 6021260.6642  0.4770 -8.2218 3 4851.8208117  18003140419 514 0    19 415 0     
 6044779.2565  9.9372-17.2229 3 8397.6417 43  1800314042116 6 0    2017 3 0     
 6044779.2647  9.9372-16.7458 3 8397.6417129  1800314042116 5 0    2017 4 0     
 6049282.6775  0.6101 -8.0319 3 4207.5622 35  18003140417 711 0    16 8 8 0     
 6050185.2241  2.8929-12.7895 3 5739.2279117  1800314041910 9 0    20 714 0     
 6053355.9799  0.5825 -8.1380 3 4833.2084111  18003140418 811 0    18 712 0     
 6069838.9278  0.0258  0.4167 3  446.5107 39  180031404 6 3 4 0     5 2 3 0     
 6073218.0403  0.5050 -9.1089 3 5074.2211 39  18003140419 713 0    19 614 0     
 6076467.2517  0.0263  0.8977 3  285.4186 27  180031404 4 4 1 0     3 3 0 0     
 6076833.7922  0.0418 -4.5521 3  842.3566 39  180031404 6 6 1 0     7 3 4 0     
 6083233.8191  0.0263  0.4213 3  285.2193  9  180031404 4 4 0 0     3 3 1 0     
 6116061.2951  1.7286-10.9216 3 5966.8210 41  18003140420 911 0    20 812 0     
 6118386.6141  0.3558 -9.3486 3 3812.0469 33  18003140416 7 9 0    17 414 0     
 6122745.2246  1.0256 -8.8269 3 4830.8938111  18003140418 811 0    17 9 8 0     
 6123729.5219  7.5480-16.2334 3 7500.4478141  18003140423 914 0    24 619 0     
 6123804.1347  5.5729-16.3211 3 8837.0990153  180031404251015 0    25 916 0     
 6124770.3495  0.6933 -9.5079 3 5276.8018 39  18003140419 812 0    19 713 0     
 6132981.2694  0.0888 -2.7401 3 2042.3106 81  18003140413 211 0    13 112 0     
 6139246.1784  2.3726-11.7027 3 4865.2263 35  1800314041710 8 0    18 711 0     
 6142898.5142  0.5446 -7.6737 3 4016.1344 35  18003140417 612 0    16 7 9 0     
 6143700.0541  0.1315 -6.4836 3 2551.4835 81  18003140413 6 7 0    14 312 0     
 6154948.3515  6.1324-13.8392 3 7217.5669129  1800314042112 9 0    2013 8 0     
 6155151.8414  4.0522-14.3151 3 7217.5677 43  180031404211210 0    2013 7 0     
 6166443.4869  0.0946 -3.2141 3 2042.3741 27  18003140413 311 0    13 212 0     
 6169275.0527  0.3330 -7.3452 3 4432.8600111  18003140418 613 0    18 514 0     
 6179582.8400  1.6483-10.6724 3 5495.1492 39  18003140419 911 0    1810 8 0     
 6181346.0771  1.1110-10.2696 3 4221.0394 33  18003140416 9 7 0    17 612 0     
 6190154.2977 14.8418-17.3267 3 8056.2817 53  18003140426 422 0    27 325 0     
 6192502.0906 14.8406-16.8494 3 8056.2815159  18003140426 522 0    27 225 0     
 6204852.6488  0.2243 -6.1281 3 3810.9369105  18003140417 413 0    17 314 0     
 6226452.4065  1.6898-10.1889 3 5495.0896117  18003140419 910 0    1810 9 0     
 6232818.2722  0.1200 -4.2894 3 2872.2744 93  18003140415 312 0    15 213 0     
 6237980.5826  0.8620 -9.9635 3 5739.2279123  18003140420 813 0    20 714 0     
 6249167.1527  0.0236  0.6174 3  300.3623 33  180031404 5 3 2 0     4 2 3 0     
 6251984.5530  0.4328 -5.6016 3 3264.3375 93  18003140415 6 9 0    14 7 8 0     
 6265505.3672  1.2311 -9.5186 3 4865.2263 39  18003140419 614 0    18 711 0     
 6283168.0065 12.4239-17.5252 3 8691.9201129  1800314042117 4 0    2018 3 0     
 6283168.0066 12.4239-18.0023 3 8691.9201 43  1800314042117 5 0    2018 2 0     
 6283985.5174  2.4546-11.6395 3 6197.4663123  180031404201011 0    1911 8 0     
 6284156.4861  0.3304 -7.3122 3 2918.2450 81  18003140413 8 5 0    14 510 0     
 6295238.0718  2.5036-12.1151 3 6197.4544 41  180031404201010 0    1911 9 0     
 6297997.2018  0.0424 -4.2982 3 1006.1160 45  180031404 7 6 1 0     8 3 6 0     
 6302951.2087  1.1650 -9.2786 3 4830.6144 37  18003140418 810 0    17 9 9 0     
 6311557.6221  0.8202 -8.0658 3 4428.1139111  18003140418 613 0    17 710 0     
 6314824.4478  9.1280-16.3427 3 8095.5042 51  18003140425 719 0    24 816 0     
 6316604.3812  1.3490 -9.4653 3 5492.0825117  18003140419 910 0    19 811 0     
 6322133.0490  0.0294 -1.3612 3  399.4575 33  180031404 5 4 1 0     5 1 4 0     
 6325481.2983  2.0191-11.9776 3 6476.8297 45  18003140422 616 0    22 517 0     
 6330154.9681  3.0101-10.9105 3 4820.6427 41  18003140420 317 0    21 220 0     
 6334155.7241  0.1283 -4.7577 3 2872.5806 31  18003140415 412 0    15 313 0     
 6335460.6445  0.5512 -6.4424 3 2660.9462 93  18003140415 213 0    16 116 0     
 6335671.4458  3.0185-10.4329 3 4820.6424123  18003140420 417 0    21 120 0     
 6335784.9503  0.0876 -5.9024 3 1843.0297 21  18003140410 7 3 0    11 4 8 0     
 6342576.5000  0.0481 -4.4566 3  920.2100 17  180031404 8 4 4 0     9 1 9 0     
 6344645.7064  0.5530 -6.9188 3 2660.9460 31  18003140415 313 0    16 016 0     
 6344895.8669  8.2819-16.8625 3 8599.2738135  1800314042215 8 0    2116 5 0     
 6344896.8595  8.2789-17.3396 3 8599.2738 45  1800314042215 7 0    2116 6 0     
 6353900.2980  6.6833-16.1379 3 8297.7054135  1800314042214 9 0    2115 6 0     
 6353911.4990  6.6792-16.6150 3 8297.7054 45  1800314042214 8 0    2115 7 0     
 6361113.6458  0.7476 -9.5370 3 5527.0440123  18003140420 714 0    20 615 0     
 6371397.4252  0.7580 -8.5567 3 3472.8813 87  18003140414 9 6 0    15 6 9 0     
 6372390.3565  0.0536 -0.3346 3 1114.5499 69  18003140411 011 0    10 110 0     
 6373148.7158  0.0535 -0.8116 3 1114.5323 23  18003140411 111 0    10 010 0     
 6374567.8681  0.0375 -0.8925 3 1080.3855 21  18003140410 1 9 0     9 2 8 0     
 6374701.0794  0.0318 -2.2947 3  275.4970  9  180031404 4 4 0 0     4 1 3 0     
 6390989.9923 31.3322-17.7988 3 8478.7396123  1800314042018 3 0    1919 0 0     
 6393006.2994  5.5907-15.2525 3 6937.4063129  180031404211110 0    22 815 0     
 6400168.8049  5.5733-11.4297 3 6219.6192 43  18003140421 814 0    21 715 0     
 6413182.7274  0.0306 -0.2981 3  602.7735 15  180031404 7 3 5 0     6 2 4 0     
 6430179.5264  4.3638-15.5901 3 8259.9594 49  180031404241014 0    24 915 0     
 6432181.2444  0.0367 -0.4056 3 1079.0796 63  18003140410 2 9 0     9 1 8 0     
 6434266.9583 10.6608-17.5994 3 8901.5040135  1800314042216 7 0    2117 4 0     
 6434267.0109 10.6605-18.0765 3 8901.5040 45  1800314042216 6 0    2117 5 0     
 6441110.9375  0.0254 -1.7022 3  446.6966 13  180031404 6 3 3 0     6 0 6 0     
 6441772.9539  0.0303 -1.7003 3  542.9058 13  180031404 6 4 2 0     6 1 5 0     
 6449391.1190  0.0395 -1.4987 3   70.0908  7  180031404 3 3 1 0     2 0 2 0     
 6449671.7219  3.4797-13.6285 3 6935.4248 43  180031404211111 0    2012 8 0     
 6452452.0372  3.9892-13.1512 3 6935.4234129  180031404211110 0    2012 9 0     
 6453274.0569  1.3997 -9.0221 3 5040.8583 37  18003140418 9 9 0    18 810 0     
 6459294.3079  0.2496 -6.5846 3 3812.0469 35  18003140417 513 0    17 414 0     
 6461472.5213  5.6726-15.4253 3 7999.3587135  180031404221310 0    2114 7 0     
 6461582.2050  5.7589-15.9025 3 7999.3586 45  1800314042213 9 0    2114 8 0     
 6465447.7694  0.1241 -3.0879 3 2009.8051 57  180031404 9 9 0 0     9 8 1 0     
 6465450.3591  0.1241 -3.5650 3 2009.8050 19  180031404 9 9 1 0     9 8 2 0     
 6498658.1050  0.1234 -2.4592 3 1557.8444 25  18003140412 111 0    12 012 0     
 6502600.0465  0.1233 -1.9818 3 1557.8477 75  18003140412 211 0    12 112 0     
 6504612.3093  0.1838 -3.7923 3 2254.2845 21  18003140410 9 1 0    10 8 2 0     
 6504632.7015  0.1838 -3.3152 3 2254.2838 63  18003140410 9 2 0    10 8 3 0     
 6510748.4683  4.7794-15.2143 3 8297.8124153  18003140425 718 0    25 619 0     
 6522872.1932  2.4443-13.2064 3 5749.2414 41  18003140420 812 0    21 517 0     
 6538564.5885  0.7638 -7.6790 3 4612.7908105  18003140417 9 8 0    17 8 9 0     
 6540143.3415  0.2138 -3.7140 3 2522.2652 69  18003140411 9 2 0    11 8 3 0     
 6540254.9507  0.2138 -4.1912 3 2522.2613 23  18003140411 9 3 0    11 8 4 0     
 6545890.3571  2.4738-12.4076 3 5276.8018 37  1800314041810 8 0    19 713 0     
 6567534.1227  0.5241 -8.6582 3 4855.1517 39  18003140419 614 0    19 515 0     
 6570302.2263  0.2217 -4.6881 3 2813.5287 25  18003140412 9 3 0    12 8 4 0     
 6570778.5570  0.2216 -4.2109 3 2813.5122 75  18003140412 9 4 0    12 8 5 0     
 6585381.5389  0.5821 -7.3471 3 4207.5622 33  18003140416 9 7 0    16 8 8 0     
 6591472.0604  0.1063 -3.3010 3 1985.7849 25  18003140412 4 8 0    11 5 7 0     
 6593078.9218  0.2656 -4.7830 3 3127.8619 81  18003140413 9 4 0    13 8 5 0     
 6594765.3887  0.2656 -5.2599 3 3127.8028 27  18003140413 9 5 0    13 8 6 0     
 6600702.8477  1.0399 -9.8960 3 5481.1022 39  18003140419 911 0    19 812 0     
 6602521.8102  1.5263-11.9401 3 6717.1699135  18003140422 815 0    22 716 0     
 6605092.0959  0.8666 -8.5193 3 5035.1266111  18003140418 910 0    18 811 0     
 6605139.6941  0.4464 -6.1165 3 3824.9980 93  18003140415 9 6 0    15 8 7 0     
 6605901.2138  0.3430 -5.8971 3 3465.0700 29  18003140414 9 5 0    14 8 6 0     
 6607614.8437  1.2298-10.3634 3 5947.3046123  18003140420 912 0    20 813 0     
 6607953.8333  0.7902 -8.2982 3 4612.7908111  18003140418 712 0    17 8 9 0     
 6611047.9763  0.3427 -5.4191 3 3464.8874 87  18003140414 9 6 0    14 8 7 0     
 6613184.2132  0.7081 -8.1442 3 4610.0224 35  18003140417 9 9 0    17 810 0     
 6619027.0507  0.4433 -6.5915 3 3824.4986 31  18003140415 9 7 0    15 8 8 0     
 6619104.4184  0.5661 -6.8646 3 4206.3315 99  18003140416 9 8 0    16 8 9 0     
 6629360.1105  0.8179 -9.5565 3 5292.1018 41  18003140420 515 0    20 416 0     
 6631113.3396  5.8262-11.8467 3 6433.1059 43  18003140421 913 0    21 814 0     
 6642690.1779  0.1932 -6.9449 3 2300.6851 23  18003140411 8 4 0    12 5 7 0     
 6645568.0441  0.0286  0.1382 3  224.8384 33  180031404 5 2 3 0     4 1 4 0     
 6647517.7842  0.0448 -1.3223 3 1216.2313 21  18003140410 2 8 0     9 3 7 0     
 6648870.7605  0.8882 -7.4656 3 4206.3315105  18003140417 710 0    16 8 9 0     
 6673067.6428  4.8107-14.7269 3 7706.8336135  180031404221211 0    2113 8 0     
 6673850.5321  5.1168-15.2041 3 7706.8319 45  180031404221210 0    2113 9 0     
 6683638.4719  3.4358-13.9559 3 7704.7134141  180031404231013 0    23 914 0     
 6685333.6595  0.1386 -3.7537 3 2327.8838 29  18003140414 212 0    14 113 0     
 6687637.9835  0.8836 -9.0974 3 3822.2462 93  18003140415 9 6 0    16 611 0     
 6688409.7889  1.8719-12.3773 3 6937.4063135  18003140422 914 0    22 815 0     
 6688476.5131  1.0999-10.9552 3 5996.5157 43  18003140421 715 0    21 616 0     
 6702444.2749  0.1441 -3.2751 3 2327.9141 87  18003140414 312 0    14 213 0     
 6706540.6391  0.0348 -0.0913 3  782.4098 51  180031404 8 3 6 0     7 2 5 0     
 6722672.5239  0.0848 -5.2200 3 1774.7511 69  18003140411 5 6 0    12 211 0     
 6736630.3428  8.2311-16.9479 3 7704.7134135  180031404221211 0    23 914 0     
 6744906.3533  1.5311-10.0700 3 5256.1163 39  18003140419 812 0    18 9 9 0     
 6756151.9505  8.7790-17.9357 3 8229.3878141  180031404231211 0    24 916 0     
 6768876.7619  4.0823-11.2686 3 5246.0782129  18003140421 318 0    22 221 0     
 6770518.2727  9.8280-17.7918 3 9116.1280141  1800314042315 8 0    2216 7 0     
 6771947.3881  4.0886-11.7455 3 5246.0781 43  18003140421 418 0    22 121 0     
 6772715.4864  0.3803 -7.3619 3 4201.2514 37  18003140418 414 0    18 315 0     
 6776351.3991  3.3747-13.9200 3 7459.6776 47  18003140423 915 0    23 816 0     
 6781949.7479  0.1901 -5.4163 3 3211.0559 33  18003140416 313 0    16 214 0     
 6782975.3307  0.5862 -9.6937 3 4201.8582105  18003140417 710 0    18 415 0     
 6783461.5507  0.0272  0.2734 3  383.8425 11  180031404 5 4 2 0     4 3 1 0     
 6795410.2022  1.9750-10.9990 3 5941.0404123  18003140420 912 0    1910 9 0     
 6805255.9383  0.2422 -7.2873 3 2586.5298 25  18003140412 8 4 0    13 5 9 0     
 6805980.0762  0.0315 -1.3125 3  704.2141 45  180031404 7 4 3 0     7 1 6 0     
 6810149.3671  8.3257-17.5491 3 8810.9168 47  180031404231410 0    2215 7 0     
 6810180.9699  8.3050-17.0720 3 8810.9168141  1800314042314 9 0    2215 8 0     
 6818798.9139 10.4132-17.8339 3 8032.5087 49  18003140424 915 0    25 620 0     
 6830000.3667  0.0274  0.7552 3  382.5169 33  180031404 5 4 1 0     4 3 2 0     
 6838091.6022  0.1995 -4.9348 3 3211.2127 99  18003140416 413 0    16 314 0     
 6846183.8854  0.0425 -4.9988 3  816.6943 13  180031404 6 6 0 0     7 3 5 0     
 6850606.5798  2.0726-13.4582 3 7231.1660 47  18003140423 816 0    23 717 0     
 6861062.2746  0.2130 -7.6464 3 2872.5806 29  18003140414 6 8 0    15 313 0     
 6869531.8832  2.8917-12.9651 3 6664.1705 43  180031404211012 0    2011 9 0     
 6872800.4171  0.0695 -5.1755 3 1581.3360 57  180031404 9 7 2 0    10 4 7 0     
 6874731.9447  2.7480-13.3287 3 7171.5626 45  180031404221012 0    22 913 0     
 6886115.0718  0.8164 -7.5333 3 2981.3598 33  18003140416 214 0    17 117 0     
 6890818.9529  0.8175 -7.0558 3 2981.3598 99  18003140416 314 0    17 017 0     
 6893482.3128  2.1358-11.4637 3 5940.8890 41  18003140420 911 0    191010 0     
 6894322.2935  2.9066-12.4849 3 6664.1395129  180031404211011 0    201110 0     
 6897462.7231  6.9788-14.5486 3 7530.9209147  18003140424 718 0    23 815 0     
 6906470.3051  3.2130-14.5424 3 7999.0128147  18003140424 916 0    24 817 0     
 6908858.6972  0.0610 -5.1307 3 1360.2354 51  180031404 8 7 2 0     9 4 5 0     
 6914215.6049  4.5204-13.9385 3 5966.8210 39  1800314041911 9 0    20 812 0     
 6914221.8949  0.3901 -4.4689 3 2471.2550 21  1800314041010 0 0    10 9 1 0     
 6914222.2486  0.3901 -3.9918 3 2471.2550 63  1800314041010 1 0    10 9 2 0     
 6917015.1362  0.0705 -1.1579 3 1327.1176 25  18003140412 012 0    11 111 0     
 6917343.3783  0.0703 -0.6808 3 1327.1100 75  18003140412 112 0    11 011 0     
 6925257.9000  0.3946 -6.8735 3 4201.8582111  18003140418 514 0    18 415 0     
 6927143.7939  7.3998-14.7998 3 6433.1059 41  1800314042011 9 0    21 814 0     
 6929400.2208  2.7508-12.4960 3 6980.3169141  18003140423 617 0    23 518 0     
 6931616.6724  0.0459 -0.7439 3 1293.6341 69  18003140411 110 0    10 2 9 0     
 6947107.9735  6.9820-16.8405 3 8509.6490 47  180031404231311 0    2214 8 0     
 6947335.5096  7.0784-16.3634 3 8509.6487141  180031404231310 0    2214 9 0     
 6951809.9914  0.0679 -1.7502 3 1581.3360 69  18003140411 3 8 0    10 4 7 0     
 6958718.1097  0.0446 -1.2168 3 1293.0182 23  18003140411 210 0    10 1 9 0     
 6967369.4642  0.4225 -4.2691 3 2740.4209 69  1800314041110 1 0    11 9 2 0     
 6967372.4865  0.4225 -4.7462 3 2740.4208 23  1800314041110 2 0    11 9 3 0     
 6985392.0565  0.7994 -9.0546 3 5294.0364123  18003140420 615 0    20 516 0     
 6994743.9456  0.0385 -0.8697 3  982.9117 19  180031404 9 3 7 0     8 2 6 0     
 7000451.3867  6.3138-14.0475 3 7422.8739135  180031404221112 0    2112 9 0     
 7006030.0931  4.0835-14.5229 3 7422.8814 45  180031404221111 0    211210 0     
 7007759.6971  2.2143-11.7998 3 6660.3557129  180031404211011 0    21 912 0     
 7017362.1501  0.4586 -5.1947 3 3032.6904 25  1800314041210 2 0    12 9 3 0     
 7017380.0297  0.4586 -4.7176 3 3032.6898 75  1800314041210 3 0    12 9 4 0     
 7045601.1013  1.5799-11.4547 3 6482.1539135  18003140422 716 0    22 617 0     
 7054019.3274  0.2551 -4.8553 3 2748.0996 29  18003140414 5 9 0    13 6 8 0     
 7062847.4095  0.4549 -5.2634 3 3347.7833 81  1800314041310 3 0    13 9 4 0     
 7062929.6326  0.4548 -5.7405 3 3347.7805 27  1800314041310 4 0    13 9 5 0     
 7064325.4922  0.1722 -2.4442 3 1806.6701 81  18003140413 112 0    13 013 0     
 7066184.8808  0.1721 -2.9211 3 1806.6716 27  18003140413 212 0    13 113 0     
 7073410.0608  1.0255 -9.5995 3 5040.8583 39  18003140419 713 0    18 810 0     
 7074308.5571  4.1857-16.1537 3 8554.6415 51  18003140425 917 0    25 818 0     
 7093392.3817  1.8199-11.2768 3 6170.8308 41  180031404201010 0    20 911 0     
 7094100.0136  1.6494 -9.5465 3 5255.4488117  18003140419 811 0    18 910 0     
 7099758.1476  2.0674-11.1338 3 4833.2084105  1800314041710 7 0    18 712 0     
 7102440.6772  0.5138 -6.3604 3 3685.4191 29  1800314041410 4 0    14 9 5 0     
 7102753.3074  0.5136 -5.8832 3 3685.4082 87  1800314041410 5 0    14 9 6 0     
 7111206.1581  6.0715-16.8160 3 8860.8621 53  18003140426 719 0    26 620 0     
 7130852.0315  1.7891-10.4539 3 4428.1139 99  1800314041610 7 0    17 710 0     
 7134637.0481  0.6333 -6.5667 3 4045.3217 93  1800314041510 5 0    15 9 6 0     
 7135577.6037  2.8789-14.0558 3 7760.9955147  18003140424 817 0    24 718 0     
 7135662.2073  0.6333 -7.0436 3 4045.2856 31  1800314041510 6 0    15 9 7 0     
 7142814.3145  1.4879 -9.8503 3 5702.7817117  1800314041910 9 0    19 910 0     
 7156838.8770  2.2172-12.8077 3 7160.5076135  180031404221013 0    22 914 0     
 7156987.5958  3.3714-14.3595 3 7685.7124 47  180031404231014 0    23 915 0     
 7157650.8654  0.7908 -7.7850 3 4427.2269 33  1800314041610 6 0    16 9 7 0     
 7160618.3737  0.7902 -7.3075 3 4427.1210 99  1800314041610 7 0    16 9 8 0     
