He+         H2CS                    S           CH2+        He                       8.10e-10    -0.50      0.0    10 41000  5 C IN L
He+         H2CS                    S+          CH2         He                       8.10e-10    -0.50      0.0    10 41000  5 C IN L
He+         H2CS                    CS+         He          H2                       8.10e-10    -0.50      0.0    10 41000  5 C IN L
He+         H2SiO                   SiOH+       He          H                        2.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         PO                      P+          O           He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         CCl                     Cl          C+          He                       3.30e-09     0.00      0.0    10 41000  5 C IN L
He+         HPO                     PH+         O           He                       5.00e-10    -0.50      0.0    10 41000  5 C IN L
He+         HPO                     PO+         He          H                        5.00e-10    -0.50      0.0    10 41000  5 C IN L
He+         C4                      C2+         C2          He                       6.70e-10     0.00      0.0    10 41000  5 C IN L
He+         C4                      C3          C+          He                       6.70e-10     0.00      0.0    10 41000  5 C IN L
He+         C4                      C3+         C           He                       6.70e-10     0.00      0.0    10 41000  5 C IN L
He+         SO                      S           O+          He                       8.30e-10    -0.50      0.0    10 41000  5 C IN L
He+         SO                      S+          O           He                       8.30e-10    -0.50      0.0    10 41000  5 C IN L
He+         C4H                     C2H+        C2          He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         C4H                     C4+         He          H                        1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         C3N                     CN          C2+         He                       8.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         H2CCCC                  C2H+        C2H         He                       1.00e-09     0.00      0.0    10 41000  5 C IN L
He+         H2CCCC                  C4+         He          H2                       1.00e-09     0.00      0.0    10 41000  5 C IN L
He+         H2CCCC                  C4H+        He          H                        1.00e-09     0.00      0.0    10 41000  5 C IN L
He+         HC3N                    CN          C2H+        He                       2.20e-09    -0.50      0.0    10 41000  5 A IN M
He+         HC3N                    C3H+        N           He                       4.00e-10    -0.50      0.0    10 41000  5 A IN M
He+         HC3N                    C2N+        CH          He                       2.84e-09    -0.50      0.0    10 41000  5 A IN M
He+         HC3N                    C3N+        He          H                        2.45e-09    -0.50      0.0    10 41000  5 A IN M
He+         C4H3                    C3H2+       CH          He                       6.70e-10     0.00      0.0    10   300  5 B IN C
He+         C4H3                    C3H3+       C           He                       6.70e-10     0.00      0.0    10   300  5 B IN C
He+         C4H3                    C4H2+       He          H                        6.70e-10     0.00      0.0    10   300  5 B IN C
He+         ClO                     Cl+         O           He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         C3O                     CO          C2+         He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         C3O                     C3+         O           He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         NCCN                    CN+         CN          He                       2.70e-09     0.00      0.0    10 41000  5 B IN E
He+         SiC2                    Si+         C2          He                       2.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         CH2CHCN                 HCN         C2H2+       He                       3.50e-09    -0.50      0.0    10 41000  5 A IN M
He+         CH2CHCN                 C2H3+       CN          He                       5.25e-10    -0.50      0.0    10 41000  5 A IN M
He+         CH2CHCN                 H2C3H+      N           He                       5.25e-10    -0.50      0.0    10 41000  5 A IN M
He+         CH2CHCN                 HC3N+       He          H2                       3.15e-09    -0.50      0.0    10 41000  5 A IN M
He+         CH2CHCN                 HC3NH+      He          H                        1.26e-09    -0.50      0.0    10 41000  5 A IN M
He+         SiC2H                   Si+         C2H         He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         SiC2H                   SiC2+       He          H                        1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         SiNC                    Si          CN+         He                       2.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         SiC2H2                  SiH+        C2H         He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         SiC2H2                  SiC2H+      He          H                        1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         CCP                     P+          C2          He                       5.00e-10    -0.50      0.0    10 41000  5 C IN L
He+         CCP                     CP          C+          He                       5.00e-10    -0.50      0.0    10 41000  5 C IN L
He+         HC2P                    CP+         CH          He                       5.00e-10     0.00      0.0    10 41000  5 C IN L
He+         HC2P                    CP          CH+         He                       5.00e-10     0.00      0.0    10 41000  5 C IN L
He+         C2S                     S+          C2          He                       2.50e-10    -0.50      0.0    10 41000  5 C IN L
He+         C2S                     S           C2+         He                       2.50e-10    -0.50      0.0    10 41000  5 C IN L
He+         C2S                     CS          C+          He                       2.50e-10    -0.50      0.0    10 41000  5 C IN L
He+         C2S                     CS+         C           He                       2.50e-10    -0.50      0.0    10 41000  5 C IN L
He+         CH3COCH3                CH3CO+      CH3         He                       3.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         HCOOCH3                 HCO2+       CH3         He                       3.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         C5                      C3+         C2          He                       1.00e-09     0.00      0.0    10 41000  5 C IN L
He+         C5                      C4+         C           He                       1.00e-09     0.00      0.0    10 41000  5 C IN L
He+         OCS                     S+          CO          He                       7.60e-10     0.00      0.0    10 41000  5 C IN L
He+         OCS                     S           CO+         He                       7.60e-10     0.00      0.0    10 41000  5 C IN L
He+         OCS                     CS+         O           He                       7.60e-10     0.00      0.0    10 41000  5 C IN L
He+         OCS                     CS          O+          He                       7.60e-10     0.00      0.0    10 41000  5 C IN L
He+         SiO2                    O2          Si+         He                       2.00e-09     0.00      0.0    10 41000  5 C IN L
He+         SiS                     S           Si+         He                       3.80e-09    -0.50      0.0    10 41000  5 C IN L
He+         SiS                     S+          Si          He                       3.80e-09    -0.50      0.0    10 41000  5 C IN L
He+         C5H                     C3H+        C2          He                       1.50e-09    -0.50      0.0    10 41000  5 C IN L
He+         C5H                     C5+         He          H                        1.50e-09    -0.50      0.0    10 41000  5 C IN L
He+         C5H2                    C3H+        C2H         He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         C5H2                    C5+         He          H2                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         C5H2                    C5H+        He          H                        1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         SO2                     S+          O2          He                       9.00e-10    -0.50      0.0    10 41000  5 A IN M
He+         SO2                     SO+         O           He                       2.97e-09    -0.50      0.0    10 41000  5 A IN M
He+         CH3C4H                  C5H2+       He          H2                       1.50e-09     0.00      0.0    10 41000  5 C IN L
He+         CH3C4H                  C5H3+       He          H                        1.50e-09     0.00      0.0    10 41000  5 C IN L
He+         SiC3                    SiC2+       C           He                       2.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         S2                      S+          S           He                       2.00e-09     0.00      0.0    10 41000  5 C IN L
He+         CH3C3N                  C3N         CH3+        He                       7.00e-08     0.00      0.0    10 41000  5 C IN L
He+         SiC3H                   C3H         Si+         He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         SiC3H                   SiC3+       He          H                        1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         HS2                     HS          S+          He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         HS2                     S2+         He          H                        1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         H2S2                    HS+         HS          He                       2.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         H2S2                    HS2+        He          H                        2.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         C3P                     C3          P+          He                       5.00e-10    -0.50      0.0    10 41000  5 C IN L
He+         C3P                     C3+         P           He                       5.00e-10    -0.50      0.0    10 41000  5 C IN L
He+         C3S                     CS          C2+         He                       5.00e-10    -0.50      0.0    10 41000  5 C IN L
He+         C3S                     CS+         C2          He                       5.00e-10    -0.50      0.0    10 41000  5 C IN L
He+         C6                      C4+         C2          He                       1.40e-09     0.00      0.0    10 41000  5 C IN L
He+         C6                      C5+         C           He                       1.40e-09     0.00      0.0    10 41000  5 C IN L
He+         C6H                     C4H+        C2          He                       1.40e-09    -0.50      0.0    10 41000  5 C IN L
He+         C6H                     C6+         He          H                        1.40e-09    -0.50      0.0    10 41000  5 C IN L
He+         C5N                     C4+         CN          He                       3.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         C6H2                    C4H+        C2H         He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         C6H2                    C6+         He          H2                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         C6H2                    C6H+        He          H                        1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         HC5N                    C4H+        CN          He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         HC5N                    C3N         C2H+        He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         SiC4                    SiC3+       C           He                       2.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         C6H6                    C5H5+       CH          He                       7.00e-10     0.00      0.0    10   300  5 B IN C
He+         C6H6                    C6H5+       He          H                        7.00e-10     0.00      0.0    10   300  5 B IN C
He+         C4P                     CCP+        C2          He                       5.00e-10    -0.50      0.0    10 41000  5 C IN L
He+         C4P                     CCP         C2+         He                       5.00e-10    -0.50      0.0    10 41000  5 C IN L
He+         C4S                     CS          C3+         He                       5.00e-10    -0.50      0.0    10 41000  5 C IN L
He+         C4S                     CS+         C3          He                       5.00e-10    -0.50      0.0    10 41000  5 C IN L
He+         C7                      C5+         C2          He                       1.40e-09     0.00      0.0    10 41000  5 C IN L
He+         C7                      C6+         C           He                       1.40e-09     0.00      0.0    10 41000  5 C IN L
He+         C7H                     C5H+        C2          He                       2.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         C7H                     C7+         He          H                        2.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         C7H2                    C5H+        C2H         He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         C7H2                    C7+         He          H2                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         C7H2                    C7H+        He          H                        1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         CH3C6H                  C7H2+       He          H2                       1.50e-09     0.00      0.0    10 41000  5 C IN L
He+         CH3C6H                  C7H3+       He          H                        1.50e-09     0.00      0.0    10 41000  5 C IN L
He+         CH3C5N                  C5N         CH3+        He                       7.00e-08    -0.50      0.0    10 41000  5 C IN L
He+         C8                      C6+         C2          He                       1.50e-09     0.00      0.0    10 41000  5 C IN L
He+         C8                      C7+         C           He                       1.50e-09     0.00      0.0    10 41000  5 C IN L
He+         C8H                     C6H+        C2          He                       1.50e-09    -0.50      0.0    10 41000  5 C IN L
He+         C8H                     C8+         He          H                        1.50e-09    -0.50      0.0    10 41000  5 C IN L
He+         C7N                     C6+         CN          He                       3.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         C8H2                    C6H+        C2H         He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         C8H2                    C8+         He          H2                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         C8H2                    C8H+        He          H                        1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         HC7N                    C6H+        CN          He                       7.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         C9                      C7+         C2          He                       1.50e-09     0.00      0.0    10 41000  5 C IN L
He+         C9                      C8+         C           He                       1.50e-09     0.00      0.0    10 41000  5 C IN L
He+         C9H                     C7H+        C2          He                       2.50e-09    -0.50      0.0    10 41000  5 C IN L
He+         C9H                     C9+         He          H                        2.50e-09    -0.50      0.0    10 41000  5 C IN L
He+         C9H2                    C7H+        C2H         He                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         C9H2                    C9+         He          H2                       1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         C9H2                    C9H+        He          H                        1.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         CH3C7N                  C7N         CH3+        He                       7.00e-08    -0.50      0.0    10 41000  5 C IN L
He+         C9N                     C8+         CN          He                       4.00e-09    -0.50      0.0    10 41000  5 C IN L
He+         HC9N                    C8H+        CN          He                       7.00e-09    -0.50      0.0    10 41000  5 C IN L
C+          CH                      C2+         H                                    3.80e-10    -0.50      0.0    10 41000  5 C IN L
C           CH+                     C2+         H                                    1.20e-09     0.00      0.0    10 41000  5 C IN L
C+          CH2                     C2H+        H                                    5.20e-10     0.00      0.0    10 41000  5 C IN L
C           CH2+                    C2H+        H                                    1.20e-09     0.00      0.0    10 41000  5 C IN L
C           NH+                     N           CH+                                  1.60e-09     0.00      0.0    10 41000  5 C IN L
C+          NH                      CN+         H                                    7.80e-10    -0.50      0.0    10 41000  5 C IN L
C+          CH3                     C2H+        H2                                   1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          CH3                     C2H2+       H                                    1.30e-09     0.00      0.0    10 41000  5 C IN L
C           CH3+                    C2H+        H2                                   1.20e-09     0.00      0.0    10 41000  5 C IN L
C+          NH2                     HCN+        H                                    1.10e-09    -0.50      0.0    10 41000  5 C IN L
C+          CH4                     C2H2+       H2                                   4.00e-10     0.00      0.0    10 41000  5 A IN M
C+          CH4                     C2H3+       H                                    1.10e-09     0.00      0.0    10 41000  5 A IN M
C           OH+                     O           CH+                                  1.20e-09     0.00      0.0    10 41000  5 C IN L
C+          OH                      CO+         H                                    7.70e-10    -0.50      0.0    10 41000  5 C IN L
C+          NH3                     HCN+        H2                                   7.00e-11    -0.50      0.0    10 41000  5 A IN M
C+          NH3                     H2NC+       H                                    1.75e-09    -0.50      0.0    10 41000  5 A IN M
C           CH5+                    CH4         CH+                                  1.20e-09     0.00      0.0    10 41000  5 C IN L
C           H2O+                    OH          CH+                                  1.10e-09     0.00      0.0    10 41000  5 C IN L
C+          H2O                     HCO+        H                                    9.00e-10    -0.50      0.0    10 41000  5 A IN M
C+          H2O                     HOC+        H                                    1.80e-09    -0.50      0.0    10 41000  5 A IN M
C           NH4+                    H2NC+       H2                                   1.00e-11     0.00      0.0    10 41000  5 C IN L
C           H3O+                    HCO+        H2                                   1.00e-11     0.00      0.0    10 41000  5 C IN L
C+          HF                      CF+         H                                    7.20e-09    -0.50      0.0    10 41000  5 A IN L
C+          C2H                     C3+         H                                    1.00e-09     0.00      0.0    10 41000  5 C IN L
C           C2H+                    C3+         H                                    1.10e-09     0.00      0.0    10 41000  5 C IN L
C+          C2H2                    C3H+        H                                    2.20e-09     0.00      0.0    10 41000  5 A IN M
C           C2H2+                   C3H+        H                                    1.10e-09     0.00      0.0    10 41000  5 C IN L
C           HCN+                    CN          CH+                                  1.10e-09     0.00      0.0    10 41000  5 C IN L
C+          HCN                     CNC+        H                                    3.10e-09    -0.50      0.0    10 41000  5 A IN M
C+          HNC                     C2N+        H                                    3.10e-09    -0.50      0.0    10 41000  5 C IN L
C           C2H3+                   C3H+        H2                                   1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          C2H3                    C3H2+       H                                    1.00e-09    -0.50      0.0    10 41000  5 C IN L
C           C2H3+                   C3H2+       H                                    1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          C2H4                    C3H+        H2          H                        8.50e-11     0.00      0.0    10 41000  5 A IN M
C+          C2H4                    H2C3H+      H                                    1.02e-09     0.00      0.0    10 41000  5 A IN M
C           C2H4+                   H2C3H+      H                                    1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          C2H4                    C2H3+       CH                                   8.50e-11     0.00      0.0    10 41000  5 A IN M
C+          C2H4                    C3H2+       H2                                   3.40e-10     0.00      0.0    10 41000  5 A IN M
C           C2H4+                   C3H2+       H2                                   1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          HCO                     CO          CH+                                  4.80e-10    -0.50      0.0    10 41000  5 C IN L
C           HCO+                    CO          CH+                                  1.10e-09     0.00      0.0    10 41000  5 C IN L
C           HN2+                    N2          CH+                                  1.10e-09     0.00      0.0    10 41000  5 C IN L
C+          C2H5                    H2C3H+      H2                                   5.00e-10     0.00      0.0    10 41000  5 C IN L
C+          SiH                     SiC+        H                                    1.10e-09     0.00      0.0    10 41000  5 C IN L
C           SiH+                    SiC+        H                                    2.00e-10     0.00      0.0    10 41000  5 C IN L
C+          CH3CH3                  C2H2+       CH4                                  8.25e-11     0.00      0.0    10 41000  5 B IN M
C+          CH3CH3                  C2H3+       CH3                                  4.95e-10     0.00      0.0    10 41000  5 B IN M
C+          CH3CH3                  C2H4+       CH2                                  1.16e-10     0.00      0.0    10 41000  5 B IN M
C+          CH3CH3                  C2H5+       CH                                   2.31e-10     0.00      0.0    10 41000  5 B IN M
C+          CH3CH3                  C3H2+       H2          H2                       1.65e-11     0.00      0.0    10 41000  5 B IN M
C+          CH3CH3                  C3H3+       H2          H                        7.10e-10     0.00      0.0    10 41000  5 B IN M
C-          NO                      CN-         O                                    1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          H2CO                    CO          CH2+                                 2.34e-09    -0.50      0.0    10 41000  5 A IN M
C+          H2CO                    HCO+        CH                                   7.80e-10    -0.50      0.0    10 41000  5 A IN M
C+          SiH2                    SiC+        H2                                   1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          SiH2                    HCSi+       H                                    1.00e-09     0.00      0.0    10 41000  5 C IN L
C           SiH2+                   HCSi+       H                                    1.10e-09     0.00      0.0    10 41000  5 C IN L
C           HNO+                    NO          CH+                                  1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          SiH3                    SiCH2+      H                                    1.00e-09     0.00      0.0    10 41000  5 C IN L
C           SiH3+                   SiCH2+      H                                    2.00e-10     0.00      0.0    10   300  5 C IN L
C+          SiH3                    HCSi+       H2                                   1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          O2                      CO+         O                                    3.80e-10     0.00      0.0    10 41000  5 A IN M
C+          O2                      CO          O+                                   6.20e-10     0.00      0.0    10 41000  5 A IN M
C-          O2                      CO          O-                                   4.00e-10     0.00      0.0    10 41000  5 C IN L
C           O2+                     CO+         O                                    5.20e-11     0.00      0.0    10 41000  5 C IN L
C+          CH3OH                   HCO         CH3+                                 2.08e-09    -0.50      0.0    10 41000  5 A IN M
C+          CH3OH                   H3CO+       CH                                   5.20e-10    -0.50      0.0    10 41000  5 A IN M
C+          SiH4                    SiCH2+      H2                                   1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          SiH4                    SiCH3+      H                                    1.00e-09     0.00      0.0    10 41000  5 C IN L
C           SiH4+                   SiCH2+      H2                                   3.00e-10     0.00      0.0    10 41000  5 C IN L
C           O2H+                    O2          CH+                                  1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          HS                      CS+         H                                    1.10e-09     0.00      0.0    10 41000  5 C IN L
C           HS+                     CS+         H                                    9.90e-10     0.00      0.0    10 41000  5 C IN L
C           SiH5+                   SiCH4+      H                                    2.00e-10     0.00      0.0    10 41000  5 C IN L
C+          H2S                     HCS+        H                                    1.40e-09    -0.50      0.0    10 41000  5 A IN M
C           H2S+                    HCS+        H                                    1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          HCl                     CCl+        H                                    1.10e-09    -0.50      0.0    10 41000  5 A IN M
C+          C3H                     C4+         H                                    1.00e-09    -0.50      0.0    10 41000  5 C IN L
C+          C3H2                    C4H+        H                                    1.00e-09    -0.50      0.0    10 41000  5 C IN L
C+          H2CCC                   C4H+        H                                    1.00e-09    -0.50      0.0    10 41000  5 C IN L
C           C3H2+                   C4H+        H                                    1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          C3H2                    C4+         H2                                   1.00e-09    -0.50      0.0    10 41000  5 C IN L
C+          H2CCC                   C4+         H2                                   1.00e-09    -0.50      0.0    10 41000  5 C IN L
C           C3H2+                   C4+         H2                                   1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          C3H3                    C4H+        H2                                   1.00e-09    -0.50      0.0    10 41000  5 C IN L
C           C3H3+                   C4H+        H2                                   1.00e-09     0.00      0.0    10 41000  5 C IN L
C           H2C3H+                  C4H+        H2                                   1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          C3H3                    H2C3H+      C                                    1.00e-09    -0.50      0.0    10   300  5 C IN L
C+          C3H3                    C4H2+       H                                    1.00e-09    -0.50      0.0    10 41000  5 C IN L
C           C3H3+                   C4H2+       H                                    1.00e-09     0.00      0.0    10 41000  5 C IN L
C           H2C3H+                  C4H2+       H                                    1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          CH3CCH                  C2H2+       C2H2                                 1.90e-10     0.00      0.0    10 41000  5 A IN M
C+          CH3CCH                  H2C3H+      CH                                   3.80e-10     0.00      0.0    10 41000  5 A IN M
C           CH3CCH+                 C4H3+       H                                    1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          CH3CCH                  C2H3+       C2H                                  1.90e-10     0.00      0.0    10 41000  5 A IN M
C+          CH3CCH                  C4H2+       H2                                   5.70e-10     0.00      0.0    10 41000  5 A IN M
C           CH3CCH+                 C4H2+       H2                                   1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          SiC                     Si+         C2                                   2.50e-09    -0.50      0.0    10 41000  5 C IN L
C+          CH3CN                   C2H3+       CN                                   5.60e-09    -0.50      0.0    10 41000  5 A IN M
C           C3H5+                   C4H3+       H2                                   1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          HCSi                    SiC2+       H                                    2.00e-09     0.00      0.0    10 41000  5 C IN L
C+          OCN                     CO+         CN                                   3.80e-09     0.00      0.0    10 41000  5 C IN L
C+          SiN                     SiC+        N                                    1.00e-09    -0.50      0.0    10 41000  5 C IN L
C+          SiCH2                   SiC2H+      H                                    1.00e-09     0.00      0.0    10 41000  5 C IN L
C           SiCH2+                  Si+         C2H2                                 1.00e-09     0.00      0.0    10 41000  5 C IN L
C           SiCH2+                  SiC2H+      H                                    1.00e-10     0.00      0.0    10   300  5 C IN L
C+          SiCH2                   SiC2+       H2                                   1.00e-09     0.00      0.0    10 41000  5 C IN L
C           SiCH2+                  SiC2+       H2                                   1.00e-10     0.00      0.0    10   300  5 C IN L
C+          HNSi                    SiNC+       H                                    2.00e-09     0.00      0.0    10 41000  5 C IN L
C+          SiCH3                   SiC2H+      H2                                   1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          SiCH3                   SiC2H2+     H                                    1.00e-09     0.00      0.0    10 41000  5 C IN L
C           SiCH3+                  SiC2H2+     H                                    2.00e-10     0.00      0.0    10   300  5 C IN L
C+          HCP                     CCP+        H                                    5.00e-10     0.00      0.0    10 41000  5 C IN L
C           HCP+                    CCP+        H                                    2.00e-10     0.00      0.0    10 41000  5 C IN L
C+          CO2                     CO+         CO                                   1.10e-09     0.00      0.0    10 41000  5 A IN M
C-          CO2                     CO          CO          E-                       4.70e-10     0.00      0.0    10 41000  5 C IN L
C+          CH3CHO                  CH3CO+      CH                                   1.50e-09    -0.50      0.0    10 41000  5 C IN L
C+          SiO                     Si+         CO                                   5.40e-10    -0.50      0.0    10 41000  5 C IN L
C           SiO+                    Si+         CO                                   1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          N2O                     NO+         CN                                   9.10e-10     0.00      0.0    10 41000  5 B IN M
C           SiNH2+                  SiNC+       H2                                   1.00e-10     0.00      0.0    10   300  5 C IN L
C           SiNH2+                  SiNCH+      H                                    1.00e-10     0.00      0.0    10   300  5 C IN L
C           SiCH4+                  SiC2H3+     H                                    2.00e-10     0.00      0.0    10   300  5 C IN L
C           HCO2+                   CO2         CH+                                  1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          CH2PH                   HC2P+       H2                                   1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          C2H5OH                  H3CO+       C2H3                                 1.50e-09    -0.50      0.0    10 41000  5 C IN L
C+          NS                      CS+         N                                    7.60e-10    -0.50      0.0    10 41000  5 C IN L
C+          H2CS                    CS          CH2+                                 1.50e-09    -0.50      0.0    10 41000  5 C IN L
C+          SO                      S+          CO                                   2.60e-10    -0.50      0.0    10 41000  5 C IN L
C+          SO                      S           CO+                                  2.60e-10    -0.50      0.0    10 41000  5 C IN L
C+          SO                      CS+         O                                    2.60e-10    -0.50      0.0    10 41000  5 C IN L
C+          C4H                     C5+         H                                    1.00e-09    -0.50      0.0    10 41000  5 C IN L
C           C4H+                    C5+         H                                    1.00e-09     0.00      0.0    10   300  5 C IN L
C+          H2CCCC                  C3H+        C2H                                  1.45e-10     0.00      0.0    10 41000  5 A IN M
C+          H2CCCC                  C5H+        H                                    1.45e-09     0.00      0.0    10 41000  5 A IN M
C           C4H2+                   C5+         H2                                   5.00e-10     0.00      0.0    10   300  5 C IN L
C           C4H2+                   C5H+        H                                    5.00e-10     0.00      0.0    10   300  5 C IN L
C+          HC3N                    C3+         HCN                                  2.50e-10    -0.50      0.0    10 41000  5 A IN M
C+          HC3N                    C3H+        CN                                   3.25e-09    -0.50      0.0    10 41000  5 A IN M
C+          HC3N                    C2N+        C2H                                  1.00e-10    -0.50      0.0    10 41000  5 A IN M
C+          HC3N                    C4N+        H                                    1.40e-09    -0.50      0.0    10 41000  5 A IN M
C           C4H3+                   C5H+        H2                                   5.00e-10     0.00      0.0    10   300  5 C IN L
C+          C4H3                    C3H2+       C2H                                  3.10e-10     0.00      0.0    10   300  5 B IN C
C+          C4H3                    C5H+        H2                                   3.10e-10     0.00      0.0    10   300  5 B IN C
C           C4H3+                   C5H2+       H                                    5.00e-10     0.00      0.0    10   300  5 C IN L
C+          C4H3                    C5H2+       H                                    3.10e-10     0.00      0.0    10   300  5 B IN C
C+          C3O                     C3+         CO                                   3.33e-10    -0.50      0.0    10 41000  5 C IN L
C+          C3O                     C4+         O                                    3.33e-10    -0.50      0.0    10 41000  5 C IN L
C+          CH2CHCN                 C3H2+       HCN                                  9.84e-10    -0.50      0.0    10 41000  5 A IN M
C+          CH2CHCN                 C3H3+       CN                                   1.80e-09    -0.50      0.0    10 41000  5 A IN M
C+          CH2CHCN                 H2C4N+      H                                    1.19e-09    -0.50      0.0    10 41000  5 A IN M
C+          SiC2H                   SiC3+       H                                    1.00e-09    -0.50      0.0    10 41000  5 C IN L
C           SiC2H+                  SiC3+       H                                    3.00e-10     0.00      0.0    10   300  5 C IN L
C+          SiC2H2                  SiC3H+      H                                    2.00e-09    -0.50      0.0    10 41000  5 C IN L
C           SiC2H2+                 SiC3H+      H                                    2.00e-10     0.00      0.0    10   300  5 C IN L
C+          CCP                     CP+         C2                                   5.00e-10    -0.50      0.0    10 41000  5 C IN L
C           SiC2H3+                 SiC3H2+     H                                    2.00e-10     0.00      0.0    10   300  5 C IN L
C+          HC2P                    CP+         C2H                                  5.00e-10     0.00      0.0    10 41000  5 C IN L
C+          HC2P                    CCP+        CH                                   5.00e-10     0.00      0.0    10 41000  5 C IN L
C+          C2S                     C3+         S                                    5.00e-10    -0.50      0.0    10 41000  5 C IN L
C           HC2S+                   C3S+        H                                    1.00e-09     0.00      0.0    10   300  5 C IN L
C+          CH3COCH3                CH3CO+      C2H3                                 4.15e-09    -0.50      0.0    10 41000  5 B IN M
C+          OCS                     CS+         CO                                   1.60e-09     0.00      0.0    10 41000  5 A IN M
C+          SiS                     SiC+        S                                    2.30e-09    -0.50      0.0    10 41000  5 C IN L
C+          C5H                     C6+         H                                    3.00e-09    -0.50      0.0    10 41000  5 C IN L
C           C5H+                    C6+         H                                    1.00e-09     0.00      0.0    10 41000  5 C IN L
C+          C5H2                    C6+         H2                                   1.20e-09    -0.50      0.0    10 41000  5 C IN L
C           C5H2+                   C6+         H2                                   5.00e-10     0.00      0.0    10   300  5 C IN L
C+          C5H2                    C6H+        H                                    1.20e-09    -0.50      0.0    10 41000  5 C IN L
C           C5H2+                   C6H+        H                                    5.00e-10     0.00      0.0    10   300  5 C IN L
C           C5H3+                   C6H+        H2                                   5.00e-10     0.00      0.0    10   300  5 C IN L
C           C5H3+                   C6H2+       H                                    5.00e-10     0.00      0.0    10   300  5 C IN L
C+          SO2                     SO+         CO                                   2.30e-09    -0.50      0.0    10 41000  5 A IN M
C+          CH3C4H                  C5H3+       CH                                   7.50e-10     0.00      0.0    10 41000  5 C IN L
